"SITENAME","DATE","TIME","SALINITY","TN","TP","TOC","NH4","N.N","NO2","SRP","DOC","NO3","DIN","WY","season","Chla","STATION"
"TS/PH9",2001-02-21,NA,28.2,0.603968904,0.008641679598,707.958,0.0187269579,0.0200716011,0.257,0.0011,NA,1.176,0.038798559,2001,"B_Dry",NA,"TS/PH9"
"TS/PH10",2001-03-06,NA,36.4,0.8861618889,0.019296653726,919.167,0.0288958221,0.007143417,0.055,0.0011,NA,0.455,0.0360392391,2001,"B_Dry",NA,"TS/PH10"
"TS/PH11",2001-03-06,NA,37.7,0.8831504484,0.20969236874,577.104,0.0215423046,0.014847102,0.245,0.00263276977,NA,0.815,0.0363894066,2001,"B_Dry",NA,"TS/PH11"
"TS/PH9",2001-03-07,NA,27.9,0.6218274465,0.014031114186,572.563,0.0358991721,0.065131155,0.72,0.002570822246,NA,3.93,0.1010303271,2001,"B_Dry",NA,"TS/PH9"
"TS/PH11",2001-04-03,NA,37.3,0.1795518873,0.01177002956,223.063,0.00285,0.0012,0.035,0.0011,NA,0.04,0.00405,2001,"B_Dry",NA,"TS/PH11"
"TS/PH10",2001-04-04,NA,40.9,0.4368129462,0.00542040835,815.375,0.0269628975,0.0042720435,0.106,0.0011,NA,0.199,0.031234941,2001,"B_Dry",NA,"TS/PH10"
"TS/PH9",2001-04-04,NA,30.3,0.3431081232,0.00480093311,638.208,0.0127180836,0.0307727199,0.287,0.0011,NA,1.909,0.0434908035,2001,"B_Dry",NA,"TS/PH9"
"TS/PH9",2001-05-01,NA,23.79,0.3345640362,0.002261084626,569.813,0.0113874471,0.0118356615,0.15,0.0011,NA,0.695,0.0232231086,2002,"A_Wet",NA,"TS/PH9"
"TS/PH10",2001-05-02,NA,42.54,0.4067825814,0.00387172025,892.5,0.019329246,0.0045241641,0.123,0.003190297486,NA,0.2,0.0238534101,2002,"A_Wet",NA,"TS/PH10"
"TS/PH11",2001-05-02,NA,37.86,0.0907354026,0.003190297486,192.208,0.00285,0.002941407,0.095,0.0011,NA,0.115,0.005791407,2002,"A_Wet",NA,"TS/PH11"
"TS/PH10",2001-06-05,NA,42.1,0.2858207202,0.00371685144,827.292,0.042160167,0.002941407,0.098,0.0011,NA,0.113,0.045101574,2002,"A_Wet",NA,"TS/PH10"
"TS/PH11",2001-06-05,NA,38.9,0.0814349538,0.005977936066,253.813,0.0084180267,0.0012,0.14,0.0011,NA,0,0.0096180267,2002,"A_Wet",NA,"TS/PH11"
"TS/PH9",2001-06-06,NA,35.2,0.384203781,0.00201329453,572.354,0.0399611151,0.045801909,0.448,0.0011,NA,2.823,0.0857630241,2002,"A_Wet",NA,"TS/PH9"
"TS/PH10",2001-07-12,NA,43.2,0.5145501312,0.007681492976,809.333,0.0146790216,0.0012,0.073,0.0011,NA,0,0.0158790216,2002,"A_Wet",NA,"TS/PH10"
"TS/PH11",2001-07-12,NA,39,0.219344922,0.01827451958,211.521,0.00285,0.0012,0.098,0.0011,NA,0,0.00405,2002,"A_Wet",NA,"TS/PH11"
"TS/PH9",2001-07-13,NA,37.9,0.4739026878,0.005048723206,643.563,0.00285,0.0136145124,0.148,0.0011,NA,0.824,0.0164645124,2002,"A_Wet",NA,"TS/PH9"
"TS/PH10",2001-08-14,NA,39.7,0.5774122008,0.00650449002,939.167,0.0301844385,0.0012,0.05,0.0011,NA,0.015,0.0313844385,2002,"A_Wet",NA,"TS/PH10"
"TS/PH11",2001-08-14,NA,36.4,0.2324691999,0.007681492976,371.875,0.00285,0.0012,0.11,0.0011,NA,0,0.00405,2002,"A_Wet",NA,"TS/PH11"
"TS/PH9",2001-08-15,NA,35.5,0.5427316116,0.004429247966,632.979,0.0341483346,0.015827571,0.24,0.0011,NA,0.89,0.0499759056,2002,"A_Wet",NA,"TS/PH9"
"TS/PH10",2001-09-05,NA,39.9,0.2323291329,0.00418145787,940.625,0.021570318,0.0012,0.058,0.0011,NA,0.008,0.022770318,2002,"A_Wet",NA,"TS/PH10"
"TS/PH11",2001-09-05,NA,37.3,0.0775550979,0.009385049886,237.708,0.00285,0.0012,0.075,0.0011,NA,0,0.00405,2002,"A_Wet",NA,"TS/PH11"
"TS/PH9",2001-09-07,NA,34.11,0.2437726068,0.00278763858,813.125,0.0139786866,0.0062750016,0.165,0.0011,NA,0.283,0.0202536882,2002,"A_Wet",NA,"TS/PH9"
"TS/PH10",2001-10-23,NA,26.8,0.2432403522,0.003438087582,579.938,0.0750619053,0.0112753935,0.195,0.0011,NA,0.61,0.0863372988,2002,"A_Wet",NA,"TS/PH10"
"TS/PH11",2001-10-23,NA,34.1,0.1358089632,0.005977936066,219.583,0.0101828709,0.0104770116,0.304,0.0011,NA,0.444,0.0206598825,2002,"A_Wet",NA,"TS/PH11"
"TS/PH9",2001-10-24,NA,19.7,0.3578431716,0.00418145787,619.104,0.031234941,0.0243996714,0.098,0.0011,NA,1.645,0.0556346124,2002,"A_Wet",NA,"TS/PH9"
"TS/PH10",2001-11-08,NA,28.5,0.1500957972,0.00340711382,403,0.0651731751,0.0069753366,0.122,0.0011,NA,0.376,0.0721485117,2002,"B_Dry",NA,"TS/PH10"
"TS/PH11",2001-11-08,NA,31.1,0.1829134953,0.012823137468,456.875,0.0076616649,0.0070873902,0.148,0.0011,NA,0.358,0.0147490551,2002,"B_Dry",NA,"TS/PH11"
"TS/PH9",2001-11-09,NA,23.8,0.259544151,0.003190297486,495.563,0.0635483979,0.0335740599,0.325,0.00294250739,NA,2.072,0.0971224578,2002,"B_Dry",NA,"TS/PH9"
"TS/PH10",2001-12-03,NA,27.1,0.4838334381,0.002725691056,557.813,0.0272710449,0.0012,0.108,0.002354005912,NA,0.037,0.0284710449,2002,"B_Dry",NA,"TS/PH10"
"TS/PH11",2001-12-03,NA,29.5,0.2948550417,0.005977936066,395.563,0.00285,0.0012,0.025,0.002415953436,NA,0,0.00405,2002,"B_Dry",NA,"TS/PH11"
"TS/PH9",2001-12-04,NA,23.1,0.410816511,0.002694717294,511.417,0.0182647368,0.0412357248,0.448,0.0011,NA,2.496,0.0595004616,2002,"B_Dry",NA,"TS/PH9"
"TS/PH10",2002-01-29,NA,28.7,0.4755134583,0.003376140058,693.75,0.0155054169,0.0012,0.078,0.0011,NA,0.008,0.0167054169,2002,"B_Dry",NA,"TS/PH10"
"TS/PH11",2002-01-29,NA,32.98,0.1977185772,0.00696909645,205.833,0.00285,0.0012,0.043,0.0011,NA,0.036,0.00405,2002,"B_Dry",NA,"TS/PH11"
"TS/PH9",2002-01-30,NA,22.49,0.3365529876,0.009477971172,512.396,0.0127040769,0.0073675242,0.197,0.0011,NA,0.329,0.0200716011,2002,"B_Dry",NA,"TS/PH9"
"TS/PH9",2002-02-19,NA,25.65,0.2306203155,0.006752280116,459.979,0.00285,0.0069193098,0.078,0.0011,NA,0.416,0.0097693098,2002,"B_Dry",NA,"TS/PH9"
"TS/PH10",2002-02-20,NA,28.41,0.3153328371,0.00480093311,772.896,0.0077316984,0.0028293534,0.028,0.0011,NA,0.175,0.0105610518,2002,"B_Dry",NA,"TS/PH10"
"TS/PH11",2002-02-20,NA,32.07,0.1510062327,0.01997807649,282.292,0.00285,0.0033756147,0.041,0.0011,NA,0.2,0.0062256147,2002,"B_Dry",NA,"TS/PH11"
"TS/PH10",2002-03-19,NA,29.58,0.3248293797,0.004708011824,695.646,0.0101408508,0.0012,0.042,0.0011,NA,0,0.0113408508,2002,"B_Dry",NA,"TS/PH10"
"TS/PH11",2002-03-19,NA,32.37,0.2425820373,0.009725761268,312.667,0.008544087,0.0012,0.098,0.0011,NA,0,0.009744087,2002,"B_Dry",NA,"TS/PH11"
"TS/PH9",2002-03-20,NA,26.46,0.1506980853,0.008177073168,485.25,0.00285,0.0055046331,0.141,0.0011,NA,0.252,0.0083546331,2002,"B_Dry",NA,"TS/PH9"
"TS/PH10",2002-04-09,NA,34.99,0.2397106638,0.00789830931,414.583,0.0126340434,0.0012,0.046,0.0011,NA,0.056,0.0138340434,2002,"B_Dry",NA,"TS/PH10"
"TS/PH11",2002-04-09,NA,37.1,0.0781153659,0.00991160384,186.667,0.0060789078,0.0012,0.038,0.0011,NA,0.025,0.0072789078,2002,"B_Dry",NA,"TS/PH11"
"TS/PH9",2002-04-11,NA,28.46,0.2117532906,0.006907148926,511.667,0.0069193098,0.0034176348,0.066,0.0011,NA,0.178,0.0103369446,2002,"B_Dry",NA,"TS/PH9"
"TS/PH10",2002-05-15,NA,40.04,0.3541454028,0.016787779004,475.458,0.0201276279,0.0033055812,0.078,0.0011,NA,0.158,0.0234332091,2003,"A_Wet",NA,"TS/PH10"
"TS/PH11",2002-05-15,NA,38.04,0.352268505,0.011057633034,368.813,0.0060929145,0.0012,0.033,0.0011,NA,0.025,0.0072929145,2003,"A_Wet",NA,"TS/PH11"
"TS/PH9",2002-05-16,NA,32.59,0.4144442463,0.012513399848,490.708,0.0259824285,0.0086141205,0.184,0.0011,NA,0.431,0.034596549,2003,"A_Wet",NA,"TS/PH9"
"TS/PH10",2002-06-04,NA,40.21,0.3820327425,0.001889399482,500.833,0.0191191455,0.0012,0.049,0.0011,NA,0.007,0.0203191455,2003,"A_Wet",NA,"TS/PH10"
"TS/PH11",2002-06-04,NA,39.81,0.3407970177,0.00371685144,442.813,0.00285,0.0012,0.055,0.0011,NA,0.063,0.00405,2003,"A_Wet",NA,"TS/PH11"
"TS/PH9",2002-06-05,NA,35.7,0.3951009936,0.006380594972,516.583,0.0179986095,0.0207579294,0.305,0.0011,NA,1.176,0.0387565389,2003,"A_Wet",NA,"TS/PH9"
"TS/PH9",2002-07-09,NA,21.31,0.1988391132,0.007681492976,500.146,0.0526932054,0.0494856711,0.468,0.0011,NA,3.065,0.1021788765,2003,"A_Wet",NA,"TS/PH9"
"TS/PH10",2002-07-10,NA,33.18,0.1855327482,0.004738985586,708.688,0.0229569813,0.0031795209,0.052,0.0011,NA,0.174,0.0261365022,2003,"A_Wet",NA,"TS/PH10"
"TS/PH11",2002-07-11,NA,34.04,0.098327034,0.008610705836,296.458,0.0068212629,0.0012,0.07,0.0011,NA,0.077,0.0080212629,2003,"A_Wet",NA,"TS/PH11"
"TS/PH9",2002-08-15,NA,21.56,0.6697023471,0.003933667774,732.875,0.005742747,0.0144409077,0.03,0.0011,NA,1,0.0201836547,2003,"A_Wet",NA,"TS/PH9"
"TS/PH10",2002-08-19,NA,33.61,0.9880606314,0.003592956392,1001.458,0.013586499,0.0012,0.042,0.0011,NA,0.127,0.014786499,2003,"A_Wet",NA,"TS/PH10"
"TS/PH11",2002-08-19,NA,36.91,0.5013137997,0.00851778455,538.667,0.00285,0.0012,0.125,0.0011,NA,0,0.00405,2003,"A_Wet",NA,"TS/PH11"
"TS/PH10",2002-09-17,NA,32.01,0.8818058052,0.02059755173,754.479,0.0155054169,0.0028853802,0.039,0.002446927198,NA,0.167,0.0183907971,2003,"A_Wet",NA,"TS/PH10"
"TS/PH11",2002-09-17,NA,37.22,0.5272822215,0.021960397258,257.875,0.00285,0.0012,0.027,0.0011,NA,0.037,0.00405,2003,"A_Wet",NA,"TS/PH11"
"TS/PH9",2002-09-18,NA,24.36,0.6318982638,0.012451452324,566.229,0.0177324822,0.0124379496,0.126,0.004119510346,NA,0.763,0.0301704318,2003,"A_Wet",NA,"TS/PH9"
"TS/PH10",2002-10-17,NA,33.01,0.2971101204,0.009106286028,558.583,0.035296884,0.0035296884,0.087,0.0011,NA,0.165,0.0388265724,2003,"A_Wet",NA,"TS/PH10"
"TS/PH11",2002-10-17,NA,37.88,0.1800001017,0.010871790462,320.438,0.00285,0.0012,0.021,0.0011,NA,0.086,0.00405,2003,"A_Wet",NA,"TS/PH11"
"TS/PH9",2002-10-18,NA,27.82,0.254361672,0.01022134146,605.396,0.0326916378,0.0130682511,0.196,0.002725691056,NA,0.737,0.0457598889,2003,"A_Wet",NA,"TS/PH9"
"TS/PH10",2002-11-14,NA,31.2,0.9525116268,0.00712396526,676.813,0.0265567032,0.0120597687,0.069,0.003066402438,NA,0.792,0.0386164719,2003,"B_Dry",NA,"TS/PH10"
"TS/PH11",2002-11-14,NA,37.92,0.5992626528,0.003500035106,456.583,0.00285,0.0069193098,0.044,0.0011,NA,0.449,0.0097693098,2003,"B_Dry",NA,"TS/PH11"
"TS/PH9",2002-11-15,NA,28.83,0.9004487229,0.005946962304,454.083,0.0368516277,0.0145949814,0.234,0.003004454914,NA,0.808,0.0514466091,2003,"B_Dry",NA,"TS/PH9"
"TS/PH10",2002-12-11,NA,31.35,0.4331431908,0.008393889502,717.708,0.0419920866,0.0042300234,0.086,0.002694717294,NA,0.217,0.04622211,2003,"B_Dry",NA,"TS/PH10"
"TS/PH11",2002-12-11,NA,33.06,0.1601946279,0.012761189944,254,0.00285,0.0012,0.054,0.002725691056,NA,0.108,0.00405,2003,"B_Dry",NA,"TS/PH11"
"TS/PH9",2002-12-12,NA,27.36,0.2882999061,0.006907148926,443.542,0.0607330512,0.032355477,0.35,0.002230110864,NA,1.96,0.0930885282,2003,"B_Dry",NA,"TS/PH9"
"TS/PH10",2003-01-28,NA,34.62,0.4106204172,0.005637224684,806.521,0.0187269579,0.0046782378,0.206,0.0011,NA,0.129,0.0234051957,2003,"B_Dry",NA,"TS/PH10"
"TS/PH11",2003-01-28,NA,31.18,0.1911214215,0.015982461192,346.271,0.00285,0.0041179698,0.174,0.0011,NA,0.119,0.0069679698,2003,"B_Dry",NA,"TS/PH11"
"TS/PH9",2003-01-28,NA,28.07,0.3781248732,0.00387172025,541.229,0.076056381,0.0426223881,0.322,0.0011,NA,2.721,0.1186787691,2003,"B_Dry",NA,"TS/PH9"
"TS/PH10",2003-02-25,NA,31.85,0.476507934,0.00449119549,755.271,0.0306606663,0.0032495544,0.112,0.0011,NA,0.121,0.0339102207,2003,"B_Dry",NA,"TS/PH10"
"TS/PH11",2003-02-25,NA,30.17,0.093564756,0.007836361786,244.813,0.0068772897,0.0049303584,0.054,0.002446927198,NA,0.298,0.0118076481,2003,"B_Dry",NA,"TS/PH11"
"TS/PH9",2003-02-25,NA,29.51,0.8007350256,0.007464676642,559.833,0.0787316607,0.0558026928,0.749,0.00387172025,NA,3.234,0.1345343535,2003,"B_Dry",NA,"TS/PH9"
"TS/PH9",2003-03-12,NA,29.99,0.5999209677,0.00557527716,505.083,0.1062688329,0.07283484,0.837,0.0011,NA,4.363,0.1791036729,2003,"B_Dry",NA,"TS/PH9"
"TS/PH10",2003-03-13,NA,35.74,0.6013496511,0.003592956392,732.125,0.0388405791,0.0012,0.077,0.002230110864,NA,0.087,0.0400405791,2003,"B_Dry",NA,"TS/PH10"
"TS/PH11",2003-03-13,NA,35.04,0.2577933135,0.005668198446,190.75,0.00285,0.0031094874,0.005,0.002973481152,NA,0.217,0.0059594874,2003,"B_Dry",NA,"TS/PH11"
"TS/PH10",2003-04-09,NA,34.27,0.4611846042,0.005048723206,635.958,0.0143288541,0.0036977688,0.055,0.002292058388,NA,0.209,0.0180266229,2003,"B_Dry",NA,"TS/PH10"
"TS/PH11",2003-04-09,NA,34.7,0.2844200502,0.012947032516,203.667,0.00285,0.0049163517,0.05,0.0011,NA,0.302,0.0077663517,2003,"B_Dry",NA,"TS/PH11"
"TS/PH9",2003-04-09,NA,30.54,0.4686081552,0.007309807832,771.208,0.1403611407,0.0512505153,0.474,0.0011,NA,3.185,0.191611656,2003,"B_Dry",NA,"TS/PH9"
"TS/PH9",2003-05-07,NA,29.27,0.5498750286,0.002818612342,549.458,0.1398568995,0.0304225524,0.302,0.0011,NA,1.87,0.1702794519,2004,"A_Wet",NA,"TS/PH9"
"TS/PH10",2003-05-08,NA,34.32,0.569652489,0.005854041018,542.521,0.0259404084,0.0034036281,0.054,0.0011,NA,0.189,0.0293440365,2004,"A_Wet",NA,"TS/PH10"
"TS/PH11",2003-05-08,NA,34.26,0.340783011,0.006132804876,232.438,0.0080258391,0.0012,0.035,0.0011,NA,0.119,0.0092258391,2004,"A_Wet",NA,"TS/PH11"
"TS/PH10",2003-06-10,NA,34.64,0.468664182,0.004305352918,899.375,0.0280414134,0.0252820935,0.025,0.002725691056,NA,1.78,0.0533235069,2004,"A_Wet",NA,"TS/PH10"
"TS/PH11",2003-06-10,NA,34.83,0.206598825,0.01053107908,236.021,0.0065551356,0.0058267872,0.033,0.0011,NA,0.383,0.0123819228,2004,"A_Wet",NA,"TS/PH11"
"TS/PH9",2003-06-11,NA,31.11,0.4937501817,0.040482706934,618.208,0.0580577715,0.0155194236,0.166,0.0011,NA,0.942,0.0735771951,2004,"A_Wet",NA,"TS/PH9"
"TS/PH10",2003-07-01,NA,35.5,0.4320926883,0.007092991498,768.354,0.0244276848,0.0033195879,0.033,0.002539848484,NA,0.204,0.0277472727,2004,"A_Wet",NA,"TS/PH10"
"TS/PH11",2003-07-01,NA,36.44,0.1970042355,0.006845201402,216.979,0.0066391758,0.0038098224,0.087,0.0011,NA,0.185,0.0104489982,2004,"A_Wet",NA,"TS/PH11"
"TS/PH9",2003-07-02,NA,26.04,0.4237446951,0.00603988359,606.042,0.0823313826,0.0238814235,0.372,0.003004454914,NA,1.333,0.1062128061,2004,"A_Wet",NA,"TS/PH9"
"TS/PH10",2003-08-20,NA,37.88,0.6303295134,0.003035428676,829.25,0.0441911385,0.0012,0.045,0.0011,NA,0.08,0.0453911385,2004,"A_Wet",NA,"TS/PH10"
"TS/PH11",2003-08-20,NA,37.22,0.2766603384,0.004429247966,230.438,0.0066811959,0.0012,0.045,0.0011,NA,0.096,0.0078811959,2004,"A_Wet",NA,"TS/PH11"
"TS/PH9",2003-08-21,NA,31.9,0.4778805906,0.00665935883,626.25,0.0345265155,0.0086981607,0.209,0.0011,NA,0.412,0.0432246762,2004,"A_Wet",NA,"TS/PH9"
"TS/PH9",2003-09-08,NA,16.76,0.6697723806,0.006008909828,698.917,0.0596825487,0.0225788004,0.18,0.008703627122,NA,1.432,0.0822613491,2004,"A_Wet",NA,"TS/PH9"
"TS/PH10",2003-09-09,NA,35.71,1.0059191739,0.005172618254,913.333,0.0415018521,0.0032355477,0.097,0.0011,NA,0.134,0.0447373998,2004,"A_Wet",NA,"TS/PH10"
"TS/PH11",2003-09-09,NA,36.84,0.2410973271,0.005358460826,153,0.00285,0.0012,0.042,0.0011,NA,0.021,0.00405,2004,"A_Wet",NA,"TS/PH11"
"TS/PH10",2003-10-15,NA,32.39,0.5966013798,0.008177073168,986.042,0.0122558625,0.0025912395,0.028,0.0011,NA,0.157,0.014847102,2004,"A_Wet",NA,"TS/PH10"
"TS/PH11",2003-10-15,NA,37.1,0.1975925169,0.006628385068,154.333,0.0188250048,0.003081474,0.104,0.00387172025,NA,0.116,0.0219064788,2004,"A_Wet",NA,"TS/PH11"
"TS/PH9",2003-10-16,NA,22.7,0.4249492713,0.005513329636,658.979,0.111913533,0.0148190886,0.22,0.00433632668,NA,0.838,0.1267326216,2004,"A_Wet",NA,"TS/PH9"
"TS/PH9",2003-11-05,NA,25.89,0.61349346,0.007340781594,623,0.0223266798,0.0045661842,0.145,0.002508874722,NA,0.181,0.026892864,2004,"B_Dry",NA,"TS/PH9"
"TS/PH10",2003-11-07,NA,27.57,0.3769343037,0.004738985586,846.042,0.0386304786,0.0030534606,0.041,0.0011,NA,0.177,0.0416839392,2004,"B_Dry",NA,"TS/PH10"
"TS/PH11",2003-11-07,NA,36.39,0.2546137926,0.008796548408,364.792,0.0061489413,0.0012,0.092,0.0011,NA,0.002,0.0073489413,2004,"B_Dry",NA,"TS/PH11"
"TS/PH9",2003-12-02,NA,26.82,0.5720756481,0.009725761268,539.563,0.0324675306,0.0191751723,0.336,0.0011,NA,1.034,0.0516427029,2004,"B_Dry",NA,"TS/PH9"
"TS/PH10",2003-12-03,NA,26.62,0.590802606,0.004831906872,640.396,0.0222146262,0.0087681942,0.435,0.0011,NA,0.19,0.0309828204,2004,"B_Dry",NA,"TS/PH10"
"TS/PH11",2003-12-03,NA,33.48,0.4314203667,0.009261154838,180.896,0.00285,0.0028573668,0.204,0.0011,NA,0,0.0057073668,2004,"B_Dry",NA,"TS/PH11"
"TS/PH10",2004-01-21,NA,28.46,0.5776923348,0.004119510346,700.667,0.0309267936,0.0034036281,0.05,0.0011,NA,0.194,0.0343304217,2004,"B_Dry",NA,"TS/PH10"
"TS/PH11",2004-01-21,NA,33.3,0.3302079525,0.007464676642,411.854,0.00285,0.0012,0.043,0.0011,NA,0.055,0.00405,2004,"B_Dry",NA,"TS/PH11"
"TS/PH9",2004-01-22,NA,25.71,0.396109476,0.003995615298,522.917,0.0621197145,0.0174103281,0.311,0.0011,NA,0.932,0.0795300426,2004,"B_Dry",NA,"TS/PH9"
"TS/PH10",2004-02-24,NA,31.64,0.7054054254,0.00340711382,592.563,0.0168500601,0.0028433601,0.049,0.0011,NA,0.154,0.0196934202,2004,"B_Dry",NA,"TS/PH10"
"TS/PH11",2004-02-24,NA,34.39,0.5436280404,0.006225726162,239.229,0.00285,0.0012,0.03,0.0011,NA,0.016,0.00405,2004,"B_Dry",NA,"TS/PH11"
"TS/PH9",2004-02-25,NA,26.36,0.6066161703,0.003685877678,512.375,0.0374819292,0.0245677518,0.34,0.0011,NA,1.415,0.062049681,2004,"B_Dry",NA,"TS/PH9"
"TS/PH10",2004-03-23,NA,33.42,0.6681476034,0.007371755356,675.896,0.00980469,0.0029133936,0.044,0.0011,NA,0.164,0.0127180836,2004,"B_Dry",NA,"TS/PH10"
"TS/PH11",2004-03-23,NA,35.49,0.795160359,0.008177073168,319.104,0.00285,0.0055746666,0.144,0.0011,NA,0.254,0.0084246666,2004,"B_Dry",NA,"TS/PH11"
"TS/PH9",2004-03-29,NA,30.24,0.5588113032,0.011677108274,491.729,0.0247638456,0.01260603,0.194,0.0011,NA,0.705,0.0373698756,2004,"B_Dry",NA,"TS/PH9"
"TS/PH10",2004-04-21,NA,35.57,0.8941317012,0.00402658906,657.479,0.0087121674,0.0012,0.048,0.0011,NA,0.061,0.0099121674,2004,"B_Dry",NA,"TS/PH10"
"TS/PH11",2004-04-21,NA,34.38,0.5813200701,0.00851778455,339.979,0.00285,0.0012,0.027,0.0011,NA,0.137,0.00405,2004,"B_Dry",NA,"TS/PH11"
"TS/PH9",2004-04-22,NA,31.52,0.7207427619,0.00418145787,463.333,0.0171582075,0.0223126731,0.308,0.0011,NA,1.285,0.0394708806,2004,"B_Dry",NA,"TS/PH9"
"TS/PH9",2004-05-20,NA,36.26,0.4279467051,0.004088536584,411.792,0.0201416346,0.0096926364,0.26,0.0011,NA,0.433,0.029834271,2005,"A_Wet",NA,"TS/PH9"
"TS/PH10",2004-05-21,NA,39.08,0.4004935731,0.002292058388,488.813,0.00285,0.0026052462,0.012,0.0011,NA,0.174,0.0054552462,2005,"A_Wet",NA,"TS/PH10"
"TS/PH11",2004-05-21,NA,38.49,0.4124132748,0.004708011824,164.083,0.00285,0.0012,0.016,0.0011,NA,0.097,0.00405,2005,"A_Wet",NA,"TS/PH11"
"TS/PH10",2004-06-28,NA,43.95,0.3871031679,0.003314192534,760.208,0.0113314203,0.0087962076,0.032,0.0011,NA,0.596,0.0201276279,2005,"A_Wet",NA,"TS/PH10"
"TS/PH11",2004-06-28,NA,38.03,0.3149686629,0.005451382112,192.125,0.00285,0.009524556,0.046,0.0011,NA,0.633,0.012374556,2005,"A_Wet",NA,"TS/PH11"
"TS/PH9",2004-06-29,NA,38.57,0.3688804512,0.004831906872,580.021,0.0133763985,0.0082499463,0.188,0.0011,NA,0.401,0.0216263448,2005,"A_Wet",NA,"TS/PH9"
"TS/PH10",2004-07-27,NA,47.88,0.6038428437,0.005761119732,823.813,0.00285,0.0012,0.019,0.0011,NA,0.111,0.00405,2005,"A_Wet",NA,"TS/PH10"
"TS/PH11",2004-07-27,NA,37.18,0.2456915247,0.007805388024,166.417,0.0259964352,0.0119477151,0.068,0.0011,NA,0.785,0.0379441503,2005,"A_Wet",NA,"TS/PH11"
"TS/PH9",2004-07-28,NA,39.25,0.4836653577,0.004057562822,528.021,0.0196373934,0.0083619999,0.11,0.0011,NA,0.487,0.0279993933,2005,"A_Wet",NA,"TS/PH9"
"TS/PH10",2004-08-24,NA,43.29,0.37678023,0.004893854396,901.458,0.0255062007,0.005742747,0.075,0.0011,NA,0.336,0.0312489477,2005,"A_Wet",NA,"TS/PH10"
"TS/PH11",2004-08-24,NA,36.62,0.2378477727,0.034566718392,240.646,0.00285,0.0012,0.043,0.0011,NA,0,0.00405,2005,"A_Wet",NA,"TS/PH11"
"TS/PH9",2004-08-25,NA,40.46,0.5822725257,0.006690332592,577.021,0.0421041402,0.0088802478,0.182,0.0011,NA,0.452,0.050984388,2005,"A_Wet",NA,"TS/PH9"
"TS/PH10",2004-09-28,NA,38.39,0.4685381217,0.004893854396,689.292,0.0388125657,0.0012,0.071,0.0011,NA,0.077,0.0400125657,2005,"A_Wet",NA,"TS/PH10"
"TS/PH11",2004-09-28,NA,36.02,0.3088057149,0.006473516258,152.354,0.00285,0.0012,0.028,0.0011,NA,0.031,0.00405,2005,"A_Wet",NA,"TS/PH11"
"TS/PH9",2004-09-29,NA,38.6,0.4931338869,0.004367300442,603.208,0.2376516789,0.0236293029,0.429,0.0011,NA,1.259,0.2612809818,2005,"A_Wet",NA,"TS/PH9"
"TS/PH11",2004-10-26,NA,37.81,0.2330574813,0.005606250922,306.833,0.00285,0.0012,0.028,0.0011,NA,0.064,0.00405,2005,"A_Wet",NA,"TS/PH11"
"TS/PH10",2004-10-27,NA,41.71,0.3460635369,0.004212431632,771.042,0.0590522472,0.0051684723,0.071,0.0011,NA,0.298,0.0642207195,2005,"A_Wet",NA,"TS/PH10"
"TS/PH9",2004-10-27,NA,38.56,0.5052356757,0.002880559866,663.667,0.0852027561,0.060649011,0.726,0.0011,NA,3.605,0.1458517671,2005,"A_Wet",NA,"TS/PH9"
"TS/PH10",2004-11-29,NA,40.49,0.3840497073,0.00325224501,441.583,0.0243016245,0.0047902914,0.039,0.0011,NA,0.302,0.0290919159,2005,"B_Dry",NA,"TS/PH10"
"TS/PH11",2004-11-29,NA,38.38,0.2821789782,0.00727883407,382.771,0.0061489413,0.0012,0.09,0.0011,NA,0,0.0073489413,2005,"B_Dry",NA,"TS/PH11"
"TS/PH9",2004-11-30,NA,39.15,0.3355024851,0.004367300442,532.646,0.0766586691,0.0431546427,1.355,0.0011,NA,1.727,0.1198133118,2005,"B_Dry",NA,"TS/PH9"
"TS/PH10",2004-12-14,NA,42.42,0.2773186533,0.005792093494,690.472,0.0121718223,0.0032635611,0.082,0.0011,NA,0.151,0.0154353834,2005,"B_Dry",NA,"TS/PH10"
"TS/PH11",2004-12-14,NA,33.89,0.1581496497,0.006628385068,2280.833,0.0071574237,0.0072134505,0.012,0.0011,NA,0.502,0.0143708742,2005,"B_Dry",NA,"TS/PH11"
"TS/PH9",2004-12-15,NA,38.98,0.3007658691,0.003995615298,637.729,0.0982710072,0.0739413693,1.445,0.0011,NA,3.834,0.1722123765,2005,"B_Dry",NA,"TS/PH9"
"TS/PH10",2005-01-24,NA,41.68,0.4148084205,0.00387172025,876.875,0.0196654068,0.0044541306,0.14,0.0011,NA,0.178,0.0241195374,2005,"B_Dry",NA,"TS/PH10"
"TS/PH11",2005-01-24,NA,33.53,0.2334356622,0.015455907238,331.604,0.0157995576,0.0024931926,0.124,0.002230110864,NA,0.054,0.0182927502,2005,"B_Dry",NA,"TS/PH11"
"TS/PH9",2005-01-25,NA,38.33,0.4194026181,0.004119510346,580.938,0.1178663805,0.0631842237,2.003,0.0011,NA,2.508,0.1810506042,2005,"B_Dry",NA,"TS/PH9"
"TS/PH10",2005-02-21,NA,42.73,0.3660510978,0.004769959348,834.188,0.0079978257,0.004342077,0.029,0.0011,NA,0.281,0.0123399027,2005,"B_Dry",NA,"TS/PH10"
